filepath,true_label,total_steps,final_prediction,final_confidence,final_reasoning,status,predicted_at_steps,final_api_time,num_api_calls
vasp-data-files/111100000100110100100000/OSZICAR,1,124,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~120 to ~0.06 over 100 steps, following Expert Tie-Breaker Rule for damped oscillatory convergence",Continue,100,5.13744330406189,1
vasp-data-files/101001100101000010111111/OSZICAR,1,142,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend downward from ~125 at step 13 to ~0.23 at step 125, following Expert Tie-Breaker Rule",Continue,125,7.806124448776245,2
vasp-data-files/111100001101001111000001/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, stagnating around 0.15-0.75 with oscillations and no clear macro-decrease over 125 steps, indicating divergence per Expert Tie-Breaker Rule",Kill,125,7.505249738693237,2
vasp-data-files/101101100101000010111100/OSZICAR,1,171,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~120 to ~0.08 over 100 steps, following Expert Tie-Breaker Rule for damped oscillatory convergence",Continue,100,3.592198133468628,1
vasp-data-files/101101000001110010100001/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, oscillating between 0.2-0.4 for the last 80 steps with no progress toward convergence thresholds",Kill,125,7.507336378097534,2
vasp-data-files/101100000000111110000000/OSZICAR,1,106,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~120 to 0.0146 over 100 steps, following Expert Tie-Breaker Rule for damped oscillatory convergence",Continue,100,3.906226634979248,1
vasp-data-files/100100100110110101111001/OSZICAR,0,200,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~1.2E+02 to ~4.9E-01 over 125 steps, following the Expert's Tie-Breaker Rule for damped oscillatory convergence",Continue,125,8.114343643188477,2
vasp-data-files/110100110011001101111001/OSZICAR,1,136,0.0,7.0,"rms(c) stagnates at ~0.9 after step 31 with no overall downward trend, dE oscillations persist without convergence",Kill,100,4.20552659034729,1
vasp-data-files/101101111110111111010001/OSZICAR,0,200,0.0,7.0,"rms(c) oscillates between 0.3-0.7 with no sustained downward trend after step 40, indicating stagnation and failure to converge despite some dE fluctuations",Kill,100,3.5943217277526855,1
vasp-data-files/101011110001111111100100/OSZICAR,1,196,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~12 to ~2 over last 100 steps, following Expert Tie-Breaker Rule for damped oscillatory convergence",Continue,125,8.120131492614746,2
vasp-data-files/110110101010000001111000/OSZICAR,1,156,0.0,8.0,"rms(c) shows no consistent downward trend, stagnating around 0.1-0.3 after step 30 with persistent oscillations, indicating divergence according to Expert Tie-Breaker Rule",Kill,125,7.5112011432647705,2
vasp-data-files/111110000001000000111110/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, stagnating around 1.0-1.4 after step 83 with persistent high oscillations, indicating divergence despite some dE fluctuations",Kill,100,3.893115282058716,1
vasp-data-files/101100000100111110000001/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, stagnating around 0.6-1.1 with oscillations and no clear damping, indicating divergence according to Expert Tie-Breaker Rule",Kill,100,3.899179458618164,1
vasp-data-files/110010111011000101111111/OSZICAR,1,131,1.0,7.0,"Despite persistent dE oscillations in later steps, rms(c) shows clear macro-trend decreasing from ~1.26E+02 to ~3.56E-02 over 100 steps, following Expert Tie-Breaker Rule",Continue,100,4.206829071044922,1
vasp-data-files/101001010100111010100000/OSZICAR,1,122,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~100 to ~0.5 over 100 steps, following Expert Tie-Breaker Rule for damped oscillatory convergence",Continue,100,3.899062156677246,1
vasp-data-files/100011111100011010011110/OSZICAR,1,109,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~126 at step 13 to ~0.083 at step 100, following Expert Tie-Breaker Rule for damped oscillatory convergence",Continue,100,4.207589149475098,1
vasp-data-files/110110100100000100110100/OSZICAR,1,110,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~12.4 at step 12 to ~0.466 at step 100, following Expert Tie-Breaker Rule for damped oscillatory convergence",Continue,100,4.820735931396484,1
vasp-data-files/100101011101111011000011/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, stagnating around 1.0-1.2 after step 60 with persistent high oscillations, indicating divergence despite some dE fluctuations",Kill,100,4.512907981872559,1
vasp-data-files/100011011111000010111111/OSZICAR,0,200,0.0,8.0,"rms(c) shows no consistent downward trend, stagnating around 1.0-2.5E+01 with large oscillations, indicating divergence despite some dE fluctuations",Kill,100,5.435449123382568,1
vasp-data-files/100001111100111101010011/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, oscillating between 0.5-3.1 without sustained decrease, indicating stagnation despite some dE fluctuations",Kill,100,3.594601631164551,1
vasp-data-files/101001001111010011011111/OSZICAR,1,192,0.0,7.0,"rms(c) stagnates around 0.6-0.9 after step 38 with no clear downward macro-trend, and dE shows persistent oscillations without convergence despite many iterations",Kill,175,16.561660766601562,4
vasp-data-files/100001010111011100010001/OSZICAR,0,200,0.0,7.0,"rms(c) stagnates at high values (0.9-1.6) with no sustained downward trend after step 40, and dE shows persistent large oscillations, indicating divergence according to the tie-breaker rule",Kill,125,8.733644723892212,2
vasp-data-files/100001110101000011011111/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, stagnating around 2.0-2.5 after initial drop, with dE remaining oscillatory and high, indicating divergence according to Expert Tie-Breaker Rule",Kill,100,3.898845672607422,1
vasp-data-files/111101000001001010110010/OSZICAR,1,121,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~1.2E+01 to ~4.1E-02 over 100 steps, following Expert Tie-Breaker Rule for damped oscillatory convergence",Continue,100,4.207393407821655,1
vasp-data-files/101111001100010011100010/OSZICAR,1,197,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~1.2E+01 to ~7.6E-01 over 125 steps, following Expert Tie-Breaker Rule",Continue,125,7.506458282470703,2
vasp-data-files/111110001100010000100010/OSZICAR,1,181,1.0,7.0,"Despite significant dE oscillations, rms(c) shows clear macro-trend decreasing from ~15 to ~0.18 over 150 steps, following Expert Tie-Breaker Rule",Continue,150,12.340377569198608,3
vasp-data-files/101100000001111100100000/OSZICAR,1,126,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~1.2E+01 to ~1.3E-01 over 125 steps, following Expert Tie-Breaker Rule",Continue,125,7.511695146560669,2
vasp-data-files/101011111001110010011110/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, stagnating around 1.0-1.5E+01 after 100 steps with persistent large dE oscillations, indicating divergence",Kill,100,3.895221710205078,1
vasp-data-files/111110001100010010111110/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, oscillating between 0.5-1.6 without sustained improvement, indicating stagnation and eventual divergence despite some dE fluctuations",Kill,100,3.589583158493042,1
vasp-data-files/101111000100011100100100/OSZICAR,1,175,0.0,7.0,"rms(c) oscillates between 0.4E-01 and 0.12E+00 with no clear downward macro-trend over the last 80 steps, indicating stagnation despite some dE fluctuations",Kill,125,8.427665948867798,2
vasp-data-files/111100000111000001010110/OSZICAR,1,164,0.0,8.0,"rms(c) shows no consistent downward trend, stagnating around 1.0-2.6 with no macro-decrease over 100 steps, indicating divergence despite some dE oscillations",Kill,100,3.8996541500091553,1
vasp-data-files/101101001100111000001000/OSZICAR,1,103,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~1.22E+02 to 2.57E-02 over 100 steps, following Expert Tie-Breaker Rule",Continue,100,4.205299377441406,1
vasp-data-files/101011110101101011011111/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, stagnating around 6-11 after initial decrease, with dE remaining large and oscillatory throughout",Kill,125,7.8131468296051025,2
vasp-data-files/111110100000001100110001/OSZICAR,0,200,0.0,7.0,"rms(c) oscillates between 0.2-0.6 without sustained downward trend, dE remains high with persistent oscillations, indicating stagnation and eventual divergence",Kill,100,3.5904200077056885,1
vasp-data-files/100111100010001100011001/OSZICAR,1,130,0.0,7.0,"rms(c) stagnates around 0.11-0.19 after step 40 with no clear downward macro-trend, and dE shows persistent oscillations without convergence to small values",Kill,100,3.9001946449279785,1
vasp-data-files/111110000100000000111110/OSZICAR,1,110,0.0,7.0,"rms(c) stagnates around 0.8-0.9 after step 93 with no overall decreasing trend, dE oscillations persist at high magnitude, violating the Expert Tie-Breaker Rule",Kill,100,3.5902795791625977,1
vasp-data-files/110000011001000011111010/OSZICAR,1,165,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~100 to ~0.2 over 125 steps, following Expert Tie-Breaker Rule for damped oscillatory convergence",Continue,125,7.814182758331299,2
vasp-data-files/101011110001110011110101/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, oscillating between 1-1.6 with stagnation in later steps, indicating divergence despite some dE fluctuations",Kill,125,8.42872667312622,2
vasp-data-files/111110001111111010110001/OSZICAR,0,200,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~1.3E+01 to ~5.5E-01 over 125 steps, following Expert Tie-Breaker Rule",Continue,125,6.891681671142578,2
vasp-data-files/101110000100111110100000/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, stagnating around 0.3-3.0 with oscillations and no clear macro-decrease, indicating divergence despite some dE fluctuations",Kill,100,4.511911630630493,1
vasp-data-files/110010110010100111010001/OSZICAR,1,111,,,评估到 125 步时，实际步数仅为 111，数据不足。,Insufficient_Steps,111,3.5915307998657227,1
vasp-data-files/101011010110110010010100/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, oscillating between 0.8-2.5 without sustained improvement, indicating stagnation despite dE oscillations",Kill,125,8.040138244628906,2
vasp-data-files/111111000001000000111010/OSZICAR,1,125,1.0,7.0,"Despite persistent dE oscillations in later steps, rms(c) shows clear macro-trend decreasing from ~1.0E+01 to ~3.0E-02 over 100 steps, following Expert Tie-Breaker Rule",Continue,100,10.043731927871704,1
vasp-data-files/101001110111111111000001/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, oscillating between 1.6-2.2 for most steps with final values around 0.7, indicating stagnation rather than convergence",Kill,100,8.097111940383911,1
vasp-data-files/110010111011100011111101/OSZICAR,1,185,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~100 to ~0.3-0.4 over 125 steps, following Expert Tie-Breaker Rule",Continue,125,7.912939071655273,2
vasp-data-files/101100000101000011101101/OSZICAR,1,129,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~100 to ~0.04 over 125 steps, following Expert Tie-Breaker Rule for damped oscillatory convergence",Continue,125,8.123392343521118,2
vasp-data-files/101100110010100101111101/OSZICAR,0,200,0.0,7.0,"rms(c) stagnates around 11-13 after initial decrease, showing no clear downward macro-trend despite dE oscillations, indicating divergence per Expert Tie-Breaker Rule",Kill,100,5.127624988555908,1
vasp-data-files/101111100110001111111101/OSZICAR,1,171,0.0,8.0,"rms(c) shows no consistent downward trend, stagnating around 0.8-1.6 after initial improvement, with dE remaining large and oscillatory throughout",Kill,100,3.896873712539673,1
vasp-data-files/101000111001111010100100/OSZICAR,1,157,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~100 to ~0.4 over 100 steps, following Expert Tie-Breaker Rule for damped oscillatory convergence",Continue,100,3.900747776031494,1
vasp-data-files/101111101101011010111100/OSZICAR,1,114,,,评估到 125 步时，实际步数仅为 114，数据不足。,Insufficient_Steps,114,4.818480968475342,1
vasp-data-files/101010110001111110100100/OSZICAR,1,111,,,评估到 125 步时，实际步数仅为 111，数据不足。,Insufficient_Steps,111,4.127925157546997,1
vasp-data-files/100011111010101011011111/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, stagnating around 0.17-0.23 after initial decrease, indicating divergence according to Expert Tie-Breaker Rule",Kill,100,3.2064640522003174,1
vasp-data-files/100101100000111110110101/OSZICAR,1,192,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend downward from ~1.0 to ~0.37 over last 70 steps, following Expert Tie-Breaker Rule for damped oscillatory convergence",Continue,125,8.425774574279785,2
vasp-data-files/111110010100011100110010/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, oscillating between 0.4-1.5 without sustained improvement over 200 steps, indicating stagnation and divergence despite some dE fluctuations",Kill,200,18.021405458450317,5
vasp-data-files/101011110000111010100101/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, oscillating between 0.5-1.4 without meaningful reduction over 125 steps, indicating stagnation and divergence according to Expert Tie-Breaker Rule",Kill,125,7.912029504776001,2
vasp-data-files/110000101000000110101100/OSZICAR,0,200,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~1.05E+01 at step 12 to ~7.11E-01 at step 150, following Expert Tie-Breaker Rule",Continue,150,11.320044040679932,3
vasp-data-files/101011100101001010111110/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, oscillating between 0.4-1.15E+01 with final values at 1.14E+01, indicating stagnation and divergence according to Expert Tie-Breaker Rule",Kill,100,4.513485431671143,1
vasp-data-files/110010111010000010101010/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, stagnating around 0.2-0.3 after initial improvement, with dE remaining oscillatory and high",Kill,100,4.2052271366119385,1
vasp-data-files/111110000001011110100000/OSZICAR,1,113,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~1.05E+01 at step 12 to ~5.07E-02 at step 100, following the Expert's Tie-Breaker Rule for damped oscillatory convergence",Continue,100,34.92490196228027,1
vasp-data-files/100100010110111001001000/OSZICAR,1,130,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~122 at step 13 to ~0.225 at step 100, following Expert Tie-Breaker Rule for damped oscillatory convergence",Continue,100,4.513229846954346,1
vasp-data-files/101110000101000001101111/OSZICAR,1,142,0.0,7.0,"rms(c) stagnates around 0.8-0.9 after step 70 with no clear downward trend, dE continues oscillating significantly, violating the tie-breaker rule",Kill,100,3.591907501220703,1
vasp-data-files/101100000101110010100000/OSZICAR,1,137,1.0,7.0,"Despite dE oscillations, rms(c) shows clear macro-trend decreasing from ~100 to ~0.1 over 100 steps, following Expert Tie-Breaker Rule for damped oscillatory convergence",Continue,100,3.8998348712921143,1
vasp-data-files/111101111011110011111000/OSZICAR,1,194,0.0,7.0,"rms(c) shows no consistent downward trend, oscillating between 0.1-4.0 without sustained decrease, indicating stagnation and divergence despite some dE fluctuations",Kill,100,3.589801549911499,1
vasp-data-files/111110000000010000110110/OSZICAR,1,142,0.0,7.0,"rms(c) stagnates around 0.2-0.3 after step 32 with no sustained downward trend, and dE oscillates without reaching convergence thresholds, indicating divergence per Expert Tie-Breaker Rule",Kill,100,4.510789632797241,1
vasp-data-files/100001110110111111011001/OSZICAR,0,200,0.0,8.0,"rms(c) shows no consistent downward trend, stagnating around 1.0E+01-1.8E+01 with persistent large oscillations, indicating divergence despite some dE fluctuations",Kill,100,3.285867929458618,1
vasp-data-files/110011111010011101101001/OSZICAR,0,200,0.0,7.0,"rms(c) oscillates between 0.2-0.9 with no sustained downward trend over 150 steps, indicating stagnation and failure to converge despite dE oscillations",Kill,150,11.729488849639893,3
vasp-data-files/110001011011111101111011/OSZICAR,1,114,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~100 to ~0.2 over 100 steps, following Expert Tie-Breaker Rule for damped oscillatory convergence",Continue,100,3.8905272483825684,1
vasp-data-files/101111000001111110100000/OSZICAR,0,200,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~12.3 at step 13 to ~3.5 at step 125, following Expert Tie-Breaker Rule for damped oscillatory convergence",Continue,125,8.429376363754272,2
vasp-data-files/100000110100101101010001/OSZICAR,1,121,0.0,7.0,"rms(c) stagnates around 0.08-0.11 after step 60 with no clear downward trend, and dE shows persistent oscillations without reaching convergence thresholds",Kill,100,10.04217791557312,1
vasp-data-files/101101111111110011010001/OSZICAR,1,137,,,评估到 150 步时，实际步数仅为 137，数据不足。,Insufficient_Steps,137,13.347599506378174,2
vasp-data-files/101100000101110010101100/OSZICAR,1,132,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~1.2E+02 to ~3.5E-02 over 125 steps, following Expert Tie-Breaker Rule for damped oscillatory convergence",Continue,125,7.112756729125977,2
vasp-data-files/111110000100111010100000/OSZICAR,1,108,,,评估到 125 步时，实际步数仅为 108，数据不足。,Insufficient_Steps,108,3.896662712097168,1
vasp-data-files/111110010101110000111100/OSZICAR,1,177,0.0,7.0,"rms(c) shows no consistent downward trend, stagnating around 0.9-1.4 after step 40 with persistent oscillations, indicating divergence despite some dE fluctuations",Kill,125,7.7345263957977295,2
vasp-data-files/100000111100111001000001/OSZICAR,1,101,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~1.22E+02 to ~9.39E-03 over 100 steps, following Expert Tie-Breaker Rule for eventual convergence",Continue,100,4.2134363651275635,1
vasp-data-files/111101011100111111000011/OSZICAR,0,200,0.0,7.0,"rms(c) oscillates between 0.6-1.2 with no clear downward macro-trend over 100 steps, indicating stagnation and divergence despite some dE fluctuations",Kill,100,3.8901071548461914,1
vasp-data-files/101100010101110001100100/OSZICAR,1,198,0.0,8.0,"rms(c) shows no consistent downward trend, stagnating around 0.5-0.9 after step 60 with persistent oscillations, while dE remains large and oscillatory throughout",Kill,100,3.899848461151123,1
vasp-data-files/101100000001110010100000/OSZICAR,0,200,0.0,7.0,"rms(c) stagnates around 0.7-1.1 after step 98 with no clear downward trend, and dE continues oscillating significantly, indicating divergence per Expert Tie-Breaker Rule",Kill,100,4.203216791152954,1
vasp-data-files/110100110011001101010101/OSZICAR,1,116,,,评估到 125 步时，实际步数仅为 116，数据不足。,Insufficient_Steps,116,4.821359872817993,1
vasp-data-files/110001101111010110111011/OSZICAR,1,106,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~127 at step 13 to ~0.0288 at step 100, following Expert Tie-Breaker Rule",Continue,100,3.8191988468170166,1
vasp-data-files/100001010000011010111110/OSZICAR,1,113,,,评估到 125 步时，实际步数仅为 113，数据不足。,Insufficient_Steps,113,4.205250978469849,1
vasp-data-files/111110110000110100111100/OSZICAR,0,200,0.0,8.0,"rms(c) shows no consistent downward trend, stagnating around 1.0E+01 after 100 steps with no meaningful reduction, indicating divergence despite some dE oscillations",Kill,100,3.819265604019165,1
vasp-data-files/101110000100001010011000/OSZICAR,1,185,0.0,7.0,"rms(c) shows no consistent downward trend, oscillating between 1.1E+01 and 1.9E+01 in later steps with no sustained decrease, indicating stagnation and divergence according to Expert Tie-Breaker Rule",Kill,100,4.204248428344727,1
vasp-data-files/111110000101010010100001/OSZICAR,1,110,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~1.6E+01 to ~2.6E-02 over 100 steps, following Expert Tie-Breaker Rule for damped oscillatory convergence",Continue,100,9.118582725524902,1
vasp-data-files/101011010101111010100110/OSZICAR,1,134,,,评估到 150 步时，实际步数仅为 134，数据不足。,Insufficient_Steps,134,8.12178635597229,2
vasp-data-files/101001011101111010110110/OSZICAR,0,200,0.0,8.0,"rms(c) shows no consistent downward trend, stagnating around 1.1-2.5E+01 with large oscillations, indicating divergence despite some energy fluctuations",Kill,100,3.818530559539795,1
vasp-data-files/101101000101111100100000/OSZICAR,1,128,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~120 at step 12 to ~0.01 at step 125, following the Expert's Tie-Breaker Rule for damped oscillatory convergence",Continue,125,7.811697006225586,2
vasp-data-files/100100001111000001011111/OSZICAR,0,200,0.0,7.0,"rms(c) stagnates around 0.11-0.13 after step 60 with no overall decreasing trend, despite dE oscillations, indicating divergence per Expert Tie-Breaker Rule",Kill,100,3.899052858352661,1
vasp-data-files/111001111010110001111011/OSZICAR,0,200,0.0,8.0,"rms(c) shows no consistent downward trend, stagnating around 1.0-2.0 after initial drop, with dE remaining high and oscillating - classic stagnation phenotype",Kill,175,14.718709230422974,4
vasp-data-files/110010100010001101001111/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, stagnating around 0.1-0.8 after initial improvement, with dE remaining oscillatory and high, indicating divergence according to Expert Tie-Breaker Rule",Kill,100,4.202078104019165,1
vasp-data-files/100111111100111011000111/OSZICAR,1,111,,,评估到 125 步时，实际步数仅为 111，数据不足。,Insufficient_Steps,111,3.89874529838562,1
vasp-data-files/100011010111111010000110/OSZICAR,1,195,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~1.22E+02 to ~1.95E-02 over 125 steps, following Expert Tie-Breaker Rule",Continue,125,8.040114879608154,2
vasp-data-files/101100010101100001101100/OSZICAR,1,186,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~122 at step 13 to ~0.31 at step 100, following Expert Tie-Breaker Rule for damped oscillatory convergence",Continue,100,4.819039344787598,1
vasp-data-files/100000010110101000100111/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, oscillating between 4.5-13.3 with no net improvement over 100 steps, indicating stagnation and divergence despite some dE oscillations",Kill,100,4.2054877281188965,1
vasp-data-files/101100000100111100100000/OSZICAR,1,122,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from 1.19E+01 to 2.51E-02 over 88 steps, following Expert Tie-Breaker Rule",Continue,100,4.204184532165527,1
vasp-data-files/100101000011000010011111/OSZICAR,1,152,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~12.3 at step 13 to ~0.098 at step 125, following the Expert's Tie-Breaker Rule for damped oscillatory convergence",Continue,125,8.121330261230469,2
vasp-data-files/111001101101000111001011/OSZICAR,1,166,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~100 to ~0.36 over 150 steps, following Expert Tie-Breaker Rule for damped oscillatory convergence",Continue,150,12.34408974647522,3
vasp-data-files/101001010100111110100000/OSZICAR,1,152,0.0,8.0,"rms(c) shows no consistent downward trend, oscillating between 9-35 with no macro-decrease over 100 steps, indicating stagnation and divergence despite some dE oscillations",Kill,100,4.198005199432373,1
vasp-data-files/101001110001111010000110/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, stagnating around 0.1-0.2 after step 40 with persistent oscillations and no progress toward convergence thresholds",Kill,125,7.812615633010864,2
vasp-data-files/110110001111010100100000/OSZICAR,0,200,0.0,8.0,"rms(c) shows no consistent downward trend, stagnating around 0.5-2.4 with oscillations and no macro-decrease, indicating divergence per Expert Tie-Breaker Rule",Kill,125,7.8104918003082275,2
vasp-data-files/110110011110111000000110/OSZICAR,0,200,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~30 to ~1.3 over last 50 steps, following Expert Tie-Breaker Rule for damped oscillatory convergence",Continue,125,8.643555402755737,2
vasp-data-files/110110101100001000111110/OSZICAR,0,200,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~20 to ~3.6 over 125 steps, following Expert Tie-Breaker Rule for damped oscillatory convergence",Continue,125,7.2868757247924805,2
vasp-data-files/111101010101111011011000/OSZICAR,1,165,0.0,8.0,"rms(c) shows no consistent downward trend, oscillating between 1-4 without sustained decrease, indicating stagnation and divergence despite some dE fluctuations",Kill,100,4.2024664878845215,1
vasp-data-files/100011011011100110111001/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, oscillating between 1.1-1.5 in later steps with stagnation around 1.4-1.5 at the end, indicating divergence despite some dE oscillations",Kill,100,4.2052459716796875,1
vasp-data-files/111110000101001100101010/OSZICAR,1,153,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~12.5 at step 13 to ~0.03 at step 150, following Expert Tie-Breaker Rule",Continue,150,12.34066128730774,3
vasp-data-files/101101010101011001000100/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, oscillating between 0.3-0.5 after step 100 with no progress toward convergence thresholds, indicating stagnation despite dE oscillations",Kill,125,7.504437446594238,2
vasp-data-files/111010010000111010100100/OSZICAR,0,200,0.0,7.0,"rms(c) oscillates between 7-16 with no sustained downward trend, stagnating around 7-9 in final steps, indicating divergence per Expert Tie-Breaker Rule",Kill,100,3.8982582092285156,1
vasp-data-files/100110010100110010111100/OSZICAR,0,200,0.0,7.0,"rms(c) oscillates between 0.2-0.8 without sustained downward trend, showing stagnation at high values despite some dE fluctuations",Kill,100,3.2809786796569824,1
vasp-data-files/101001111011100001100001/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, oscillating between 0.8-8.1 without meaningful reduction over 125 steps, indicating stagnation and divergence according to Expert Tie-Breaker Rule",Kill,125,7.873105525970459,2
vasp-data-files/101101110000000110000011/OSZICAR,0,200,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~125 at step 13 to ~0.93 at step 125, following Expert Tie-Breaker Rule",Continue,125,7.751100063323975,2
vasp-data-files/110110000011010010101100/OSZICAR,1,120,,,评估到 125 步时，实际步数仅为 120，数据不足。,Insufficient_Steps,120,4.511683225631714,1
vasp-data-files/111011110001110110010000/OSZICAR,0,200,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decrease from ~22.5 at step 33 to ~4.2 at step 125, following the Expert's Tie-Breaker Rule for damped oscillatory convergence",Continue,125,8.345856189727783,2
vasp-data-files/101101001011001001100101/OSZICAR,0,200,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~125 at step 13 to ~0.155 at step 146, following Expert Tie-Breaker Rule for damped oscillatory convergence",Continue,150,12.96163034439087,3
vasp-data-files/110000010110101101010011/OSZICAR,0,200,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~120 to ~0.4 over 175 steps, following Expert's Tie-Breaker Rule for damped oscillatory convergence",Continue,175,16.252156972885132,4
vasp-data-files/111010001101110010100110/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, oscillating between 0.2-0.8 without sustained improvement over 125 steps, indicating stagnation and divergence despite some dE fluctuations",Kill,125,7.502496242523193,2
vasp-data-files/110110001001000011111111/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, stagnating around 0.16-0.32 after step 55 with persistent oscillations, indicating divergence despite some dE fluctuations",Kill,100,4.2026801109313965,1
vasp-data-files/101100010101110001101100/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, stagnating around 0.1-0.3 after step 50 with persistent oscillations and no progress toward convergence thresholds",Kill,125,8.016371250152588,2
vasp-data-files/101100101001000101010100/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, oscillating between 0.3-1.9 without sustained improvement over 125 steps, indicating stagnation despite some dE fluctuations",Kill,125,7.607529878616333,2
vasp-data-files/101010100000111110110001/OSZICAR,1,125,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~1.06E+02 to ~2.98E-01 over 100 steps, following Expert Tie-Breaker Rule",Continue,100,3.8952713012695312,1
